date,product_id,price,promo,sales,is_anomaly
27-06-2025,P003,76.31,FALSE,301,FALSE
28-06-2025,P003,74.82,FALSE,425,FALSE
29-06-2025,P003,76.94,FALSE,302,FALSE
30-06-2025,P003,76.55,FALSE,356,FALSE
01-07-2025,P003,76.37,FALSE,333,FALSE
02-07-2025,P003,76.26,FALSE,420,FALSE
03-07-2025,P003,74.86,FALSE,348,FALSE
05-01-2025,P004,109.32,FALSE,398,FALSE
06-01-2025,P004,111.39,FALSE,705,FALSE
07-01-2025,P004,81.83,TRUE,788,FALSE
08-01-2025,P004,115.07,FALSE,453,FALSE
09-01-2025,P004,115.35,FALSE,235,TRUE
10-01-2025,P004,114.94,FALSE,688,FALSE
11-01-2025,P004,114.34,FALSE,822,FALSE
12-01-2025,P004,111.69,FALSE,499,FALSE
13-01-2025,P004,112.99,FALSE,775,FALSE
14-01-2025,P004,111.88,FALSE,688,FALSE
15-01-2025,P004,115.37,FALSE,563,FALSE
16-01-2025,P004,113.35,FALSE,737,FALSE
17-01-2025,P004,113.38,FALSE,814,FALSE
18-01-2025,P004,111.59,FALSE,823,FALSE
19-01-2025,P004,111.51,FALSE,625,FALSE
20-01-2025,P004,109.27,FALSE,627,FALSE
21-01-2025,P004,107.04,FALSE,863,FALSE
22-01-2025,P004,106.78,FALSE,794,FALSE
23-01-2025,P004,108.06,FALSE,595,FALSE
24-01-2025,P004,111.59,FALSE,560,FALSE
25-01-2025,P004,114.92,FALSE,732,FALSE
26-01-2025,P004,112.12,FALSE,692,FALSE
27-01-2025,P004,111.41,FALSE,556,FALSE
28-01-2025,P004,116.02,FALSE,214,TRUE
29-01-2025,P004,114.8,FALSE,2063,TRUE
30-01-2025,P004,114.19,FALSE,549,FALSE
31-01-2025,P004,112.98,FALSE,1126,FALSE
01-02-2025,P004,114.24,FALSE,596,FALSE
02-02-2025,P004,116.5,FALSE,668,FALSE
03-02-2025,P004,116.86,FALSE,403,FALSE
04-02-2025,P004,115.3,FALSE,432,FALSE
05-02-2025,P004,117.32,FALSE,525,FALSE
06-02-2025,P004,117.76,FALSE,476,FALSE
07-02-2025,P004,90.65,TRUE,877,FALSE
08-02-2025,P004,112.69,FALSE,689,FALSE
09-02-2025,P004,115.58,FALSE,1475,TRUE
10-02-2025,P004,118.94,FALSE,652,FALSE
11-02-2025,P004,118.92,FALSE,692,FALSE
12-02-2025,P004,120.85,FALSE,574,FALSE
13-02-2025,P004,123.19,FALSE,518,FALSE
14-02-2025,P004,122.37,FALSE,800,FALSE
15-02-2025,P004,102.05,TRUE,750,FALSE
16-02-2025,P004,122.87,FALSE,616,FALSE
17-02-2025,P004,124.69,FALSE,575,FALSE
18-02-2025,P004,122.32,FALSE,714,FALSE
19-02-2025,P004,121.69,FALSE,449,FALSE
20-02-2025,P004,123.52,FALSE,860,FALSE
21-02-2025,P004,127.36,FALSE,809,FALSE
22-02-2025,P004,126.73,FALSE,657,FALSE
23-02-2025,P004,124.9,FALSE,583,FALSE
24-02-2025,P004,123.65,FALSE,693,FALSE
25-02-2025,P004,122.62,FALSE,334,FALSE
26-02-2025,P004,122.34,FALSE,862,FALSE
27-02-2025,P004,119.14,FALSE,648,FALSE
28-02-2025,P004,121.04,FALSE,765,FALSE
01-03-2025,P004,116.01,FALSE,462,FALSE
02-03-2025,P004,112.23,FALSE,589,FALSE
03-03-2025,P004,110.87,FALSE,199,TRUE
04-03-2025,P004,112.18,FALSE,2127,TRUE
05-03-2025,P004,110.44,FALSE,1021,FALSE
06-03-2025,P004,111.24,FALSE,956,FALSE
07-03-2025,P004,111.37,FALSE,1076,FALSE
08-03-2025,P004,107.63,FALSE,890,FALSE
09-03-2025,P004,86.31,TRUE,1079,FALSE
10-03-2025,P004,109.96,FALSE,2673,TRUE
11-03-2025,P004,110.1,FALSE,181,TRUE
12-03-2025,P004,107.01,FALSE,775,FALSE
13-03-2025,P004,106.75,FALSE,1196,FALSE
14-03-2025,P004,108.64,FALSE,617,FALSE
15-03-2025,P004,108.1,FALSE,756,FALSE
16-03-2025,P004,106.22,FALSE,712,FALSE
17-03-2025,P004,106.09,FALSE,710,FALSE
18-03-2025,P004,106.02,FALSE,611,FALSE
19-03-2025,P004,107.92,FALSE,870,FALSE
20-03-2025,P004,110.37,FALSE,259,TRUE
21-03-2025,P004,112.99,FALSE,582,FALSE
22-03-2025,P004,113.09,FALSE,476,FALSE
23-03-2025,P004,117.15,FALSE,751,FALSE
24-03-2025,P004,112.57,FALSE,502,FALSE
25-03-2025,P004,114.03,FALSE,716,FALSE
26-03-2025,P004,113.28,FALSE,674,FALSE
27-03-2025,P004,109.35,FALSE,837,FALSE
28-03-2025,P004,107.27,FALSE,629,FALSE
29-03-2025,P004,107.77,FALSE,613,FALSE
30-03-2025,P004,108.32,FALSE,844,FALSE
31-03-2025,P004,107.45,FALSE,373,FALSE
01-04-2025,P004,108,FALSE,899,FALSE
02-04-2025,P004,106.82,FALSE,896,FALSE
03-04-2025,P004,108.28,FALSE,976,FALSE
04-04-2025,P004,108.97,FALSE,664,FALSE
05-04-2025,P004,106.6,FALSE,655,FALSE
06-04-2025,P004,101.64,TRUE,794,FALSE
07-04-2025,P004,108.78,FALSE,648,FALSE
08-04-2025,P004,107.26,FALSE,950,FALSE
09-04-2025,P004,84.42,TRUE,1502,FALSE
10-04-2025,P004,103.3,FALSE,1023,FALSE
11-04-2025,P004,104.64,FALSE,620,FALSE
12-04-2025,P004,84.62,TRUE,1838,FALSE
13-04-2025,P004,105.12,FALSE,2341,TRUE
14-04-2025,P004,101.87,FALSE,874,FALSE
15-04-2025,P004,99.93,FALSE,860,FALSE
16-04-2025,P004,100.81,FALSE,603,FALSE
17-04-2025,P004,101.37,FALSE,677,FALSE
18-04-2025,P004,100.83,FALSE,685,FALSE
19-04-2025,P004,99.53,FALSE,1333,TRUE
20-04-2025,P004,101.31,FALSE,804,FALSE
21-04-2025,P004,100.81,FALSE,930,FALSE
22-04-2025,P004,104.05,FALSE,235,TRUE
23-04-2025,P004,104.02,FALSE,846,FALSE
24-04-2025,P004,104.06,FALSE,141,TRUE
25-04-2025,P004,103.01,FALSE,1646,FALSE
26-04-2025,P004,105.34,FALSE,1062,FALSE
27-04-2025,P004,102.52,FALSE,915,FALSE
28-04-2025,P004,104.11,FALSE,849,FALSE
29-04-2025,P004,103.35,FALSE,897,FALSE
30-04-2025,P004,100.92,FALSE,651,FALSE
01-05-2025,P004,101.33,FALSE,1033,FALSE
02-05-2025,P004,99.56,FALSE,572,FALSE
03-05-2025,P004,102.24,FALSE,584,FALSE
04-05-2025,P004,101.07,FALSE,790,FALSE
05-05-2025,P004,98.82,FALSE,811,FALSE
06-05-2025,P004,96.39,FALSE,748,FALSE
07-05-2025,P004,99.44,FALSE,1047,FALSE
08-05-2025,P004,67.24,TRUE,1318,FALSE
09-05-2025,P004,98.92,FALSE,1210,FALSE
10-05-2025,P004,100.3,FALSE,893,FALSE
11-05-2025,P004,100.18,FALSE,818,FALSE
12-05-2025,P004,100.08,FALSE,601,FALSE
13-05-2025,P004,102.08,FALSE,535,FALSE
14-05-2025,P004,103.6,FALSE,938,FALSE
15-05-2025,P004,100.31,FALSE,760,FALSE
16-05-2025,P004,100.42,FALSE,493,FALSE
17-05-2025,P004,102.2,FALSE,861,FALSE
18-05-2025,P004,102.86,FALSE,643,FALSE
19-05-2025,P004,103.18,FALSE,679,FALSE
20-05-2025,P004,98.95,FALSE,719,FALSE
21-05-2025,P004,86.17,TRUE,616,FALSE
22-05-2025,P004,99.73,FALSE,854,FALSE
23-05-2025,P004,99.77,FALSE,1064,FALSE
24-05-2025,P004,101.49,FALSE,685,FALSE
25-05-2025,P004,103.71,FALSE,905,FALSE
26-05-2025,P004,102.11,FALSE,688,FALSE
27-05-2025,P004,84.34,TRUE,1096,FALSE
28-05-2025,P004,81.5,TRUE,1308,FALSE
29-05-2025,P004,84.01,TRUE,1059,FALSE
30-05-2025,P004,102.17,FALSE,1415,FALSE
31-05-2025,P004,104.46,FALSE,847,FALSE
01-06-2025,P004,103.54,FALSE,612,FALSE
02-06-2025,P004,106.97,FALSE,753,FALSE
03-06-2025,P004,107.77,FALSE,715,FALSE
04-06-2025,P004,102.87,FALSE,768,FALSE
05-06-2025,P004,102.81,FALSE,811,FALSE
06-06-2025,P004,67.87,TRUE,582,TRUE
07-06-2025,P004,100.08,FALSE,560,FALSE
08-06-2025,P004,100.12,FALSE,593,FALSE
09-06-2025,P004,100.18,FALSE,496,FALSE
10-06-2025,P004,104.78,FALSE,191,TRUE
11-06-2025,P004,103.99,FALSE,397,FALSE
12-06-2025,P004,104.92,FALSE,720,FALSE
13-06-2025,P004,111.76,FALSE,635,FALSE
14-06-2025,P004,114.32,FALSE,1365,TRUE
15-06-2025,P004,115.04,FALSE,541,FALSE
16-06-2025,P004,116.27,FALSE,830,FALSE
17-06-2025,P004,115.9,FALSE,718,FALSE
18-06-2025,P004,117.94,FALSE,356,FALSE
19-06-2025,P004,115.26,FALSE,631,FALSE
20-06-2025,P004,115.71,FALSE,0,TRUE
21-06-2025,P004,89.52,TRUE,0,TRUE
22-06-2025,P004,115.3,FALSE,0,TRUE
23-06-2025,P004,118.49,FALSE,0,TRUE
24-06-2025,P004,115.48,FALSE,1407,TRUE
25-06-2025,P004,115.65,FALSE,730,FALSE
26-06-2025,P004,116.75,FALSE,840,FALSE
27-06-2025,P004,115.42,FALSE,586,FALSE
28-06-2025,P004,115.94,FALSE,2674,TRUE
29-06-2025,P004,117.81,FALSE,480,FALSE
30-06-2025,P004,93.92,TRUE,879,FALSE
01-07-2025,P004,117.46,FALSE,801,FALSE
02-07-2025,P004,119.93,FALSE,790,FALSE
03-07-2025,P004,123.97,FALSE,397,FALSE
05-01-2025,P005,106.24,FALSE,571,FALSE
06-01-2025,P005,111.13,FALSE,1003,FALSE
07-01-2025,P005,109.24,FALSE,542,FALSE
08-01-2025,P005,106.31,FALSE,655,FALSE
09-01-2025,P005,106.23,FALSE,697,FALSE
10-01-2025,P005,103.78,FALSE,897,FALSE
11-01-2025,P005,99.12,FALSE,613,FALSE
12-01-2025,P005,98.08,FALSE,916,FALSE
13-01-2025,P005,96.25,FALSE,864,FALSE
14-01-2025,P005,95.97,FALSE,107,TRUE
15-01-2025,P005,95.54,FALSE,639,FALSE
16-01-2025,P005,96.66,FALSE,703,FALSE
17-01-2025,P005,93.88,FALSE,437,FALSE
18-01-2025,P005,93.08,FALSE,600,FALSE
19-01-2025,P005,92.06,FALSE,1063,FALSE
20-01-2025,P005,91.19,FALSE,784,FALSE
21-01-2025,P005,93.8,FALSE,1158,FALSE
22-01-2025,P005,96.7,FALSE,863,FALSE
23-01-2025,P005,96.86,FALSE,787,FALSE
24-01-2025,P005,97.53,FALSE,827,FALSE
25-01-2025,P005,98.71,FALSE,805,FALSE
26-01-2025,P005,74.07,TRUE,615,FALSE
27-01-2025,P005,101.79,FALSE,732,FALSE
28-01-2025,P005,99.42,FALSE,924,FALSE
29-01-2025,P005,100.41,FALSE,941,FALSE
30-01-2025,P005,102.2,FALSE,657,FALSE
31-01-2025,P005,99.06,FALSE,0,TRUE
01-02-2025,P005,98.78,FALSE,788,FALSE
02-02-2025,P005,95.15,FALSE,948,FALSE
03-02-2025,P005,91.3,FALSE,329,TRUE
04-02-2025,P005,90.58,FALSE,909,FALSE
05-02-2025,P005,92.09,FALSE,515,FALSE
06-02-2025,P005,94.26,FALSE,772,FALSE
07-02-2025,P005,94.51,FALSE,1154,FALSE
08-02-2025,P005,92.27,FALSE,680,FALSE
09-02-2025,P005,68.04,TRUE,1646,FALSE
10-02-2025,P005,92.65,FALSE,2204,TRUE
11-02-2025,P005,92.48,FALSE,367,FALSE
12-02-2025,P005,92.14,FALSE,1021,FALSE
13-02-2025,P005,94.37,FALSE,687,FALSE
14-02-2025,P005,97.11,FALSE,974,FALSE
15-02-2025,P005,98.11,FALSE,1131,FALSE
16-02-2025,P005,99.91,FALSE,817,FALSE
17-02-2025,P005,99.79,FALSE,724,FALSE
18-02-2025,P005,97.6,FALSE,858,FALSE
19-02-2025,P005,97.33,FALSE,138,TRUE
20-02-2025,P005,99.53,FALSE,1376,FALSE
21-02-2025,P005,99.15,FALSE,1606,FALSE
22-02-2025,P005,98.15,FALSE,1149,FALSE
23-02-2025,P005,97.49,FALSE,588,FALSE
24-02-2025,P005,95.56,FALSE,824,FALSE
25-02-2025,P005,97.13,FALSE,565,FALSE
26-02-2025,P005,100.11,FALSE,636,FALSE
27-02-2025,P005,98.48,FALSE,834,FALSE
28-02-2025,P005,99.54,FALSE,938,FALSE
01-03-2025,P005,96.71,FALSE,822,FALSE
02-03-2025,P005,98.55,FALSE,883,FALSE
03-03-2025,P005,98.23,FALSE,914,FALSE
04-03-2025,P005,96.56,FALSE,906,FALSE
05-03-2025,P005,95.42,FALSE,925,FALSE
06-03-2025,P005,94.78,FALSE,910,FALSE
07-03-2025,P005,95.34,FALSE,1495,FALSE
08-03-2025,P005,93.37,FALSE,974,FALSE
09-03-2025,P005,92.42,FALSE,1038,FALSE
10-03-2025,P005,90.27,FALSE,657,FALSE
11-03-2025,P005,91.78,FALSE,630,FALSE
12-03-2025,P005,92.3,FALSE,1017,FALSE
13-03-2025,P005,93.31,FALSE,1016,FALSE
14-03-2025,P005,77.05,TRUE,1640,FALSE
15-03-2025,P005,95.75,FALSE,777,FALSE
16-03-2025,P005,74.55,TRUE,1033,FALSE
17-03-2025,P005,92.64,FALSE,978,FALSE
18-03-2025,P005,93.9,FALSE,1140,FALSE
19-03-2025,P005,91.61,FALSE,0,TRUE
20-03-2025,P005,93.57,FALSE,1399,FALSE
21-03-2025,P005,94.21,FALSE,580,FALSE
22-03-2025,P005,94.88,FALSE,1235,FALSE
23-03-2025,P005,96.89,FALSE,530,FALSE
24-03-2025,P005,99.25,FALSE,696,FALSE
25-03-2025,P005,99.69,FALSE,732,FALSE
26-03-2025,P005,82.72,TRUE,1314,FALSE
27-03-2025,P005,99.04,FALSE,679,FALSE
28-03-2025,P005,94.75,FALSE,552,FALSE
29-03-2025,P005,93.95,FALSE,702,FALSE
30-03-2025,P005,90.8,FALSE,1057,FALSE
31-03-2025,P005,90.37,FALSE,815,FALSE
01-04-2025,P005,92.78,FALSE,852,FALSE
02-04-2025,P005,92.44,FALSE,809,FALSE
03-04-2025,P005,93.41,FALSE,954,FALSE
04-04-2025,P005,92.84,FALSE,1143,FALSE
05-04-2025,P005,93.25,FALSE,1384,FALSE
06-04-2025,P005,92.91,FALSE,0,TRUE
07-04-2025,P005,94.92,FALSE,733,FALSE
08-04-2025,P005,95.09,FALSE,733,FALSE
09-04-2025,P005,91.55,FALSE,1202,FALSE
10-04-2025,P005,89.86,FALSE,1178,FALSE
11-04-2025,P005,89.31,FALSE,752,FALSE
12-04-2025,P005,87.51,FALSE,1126,FALSE
13-04-2025,P005,87.77,FALSE,334,TRUE
14-04-2025,P005,86.98,FALSE,711,FALSE
15-04-2025,P005,83.83,FALSE,864,FALSE
16-04-2025,P005,84.99,FALSE,1011,FALSE
17-04-2025,P005,84.51,FALSE,329,TRUE
18-04-2025,P005,83.36,FALSE,809,FALSE
19-04-2025,P005,83.45,FALSE,0,TRUE
20-04-2025,P005,83.22,FALSE,0,TRUE
21-04-2025,P005,81.29,FALSE,0,TRUE
22-04-2025,P005,80.87,FALSE,0,TRUE
23-04-2025,P005,78.89,FALSE,977,FALSE
24-04-2025,P005,82.09,FALSE,831,FALSE
25-04-2025,P005,81.94,FALSE,1348,FALSE
26-04-2025,P005,82.42,FALSE,1312,FALSE
27-04-2025,P005,84.22,FALSE,1088,FALSE
28-04-2025,P005,86.68,FALSE,664,FALSE
29-04-2025,P005,86.07,FALSE,996,FALSE
30-04-2025,P005,88.68,FALSE,4608,TRUE
01-05-2025,P005,84.84,FALSE,1082,FALSE
02-05-2025,P005,86.8,FALSE,717,FALSE
03-05-2025,P005,90.16,FALSE,2580,TRUE
04-05-2025,P005,90.99,FALSE,1116,FALSE
05-05-2025,P005,91.95,FALSE,747,FALSE
06-05-2025,P005,92.93,FALSE,911,FALSE
07-05-2025,P005,91.16,FALSE,849,FALSE
08-05-2025,P005,90.18,FALSE,1124,FALSE
09-05-2025,P005,89.94,FALSE,782,FALSE
10-05-2025,P005,92.17,FALSE,955,FALSE
11-05-2025,P005,72.56,TRUE,1617,FALSE
12-05-2025,P005,95.29,FALSE,716,FALSE
13-05-2025,P005,84.2,TRUE,1067,FALSE
14-05-2025,P005,96.93,FALSE,153,TRUE
15-05-2025,P005,97.15,FALSE,864,FALSE
16-05-2025,P005,96.09,FALSE,803,FALSE
17-05-2025,P005,94.95,FALSE,636,FALSE
18-05-2025,P005,75.76,TRUE,650,FALSE
19-05-2025,P005,98.81,FALSE,998,FALSE
20-05-2025,P005,98.73,FALSE,981,FALSE
21-05-2025,P005,101.4,FALSE,861,FALSE
22-05-2025,P005,102.21,FALSE,983,FALSE
23-05-2025,P005,100.15,FALSE,911,FALSE
24-05-2025,P005,81.09,TRUE,1052,FALSE
25-05-2025,P005,101.34,FALSE,715,FALSE
26-05-2025,P005,101.29,FALSE,910,FALSE
27-05-2025,P005,100.38,FALSE,674,FALSE
28-05-2025,P005,100.81,FALSE,152,TRUE
29-05-2025,P005,100.7,FALSE,842,FALSE
30-05-2025,P005,100.19,FALSE,1501,FALSE
31-05-2025,P005,78.74,TRUE,1431,FALSE
01-06-2025,P005,96.72,FALSE,809,FALSE
02-06-2025,P005,95.92,FALSE,699,FALSE
03-06-2025,P005,96.87,FALSE,752,FALSE
04-06-2025,P005,97.64,FALSE,428,TRUE
05-06-2025,P005,73.83,TRUE,982,FALSE
06-06-2025,P005,101.72,FALSE,872,FALSE
07-06-2025,P005,103.01,FALSE,638,FALSE
08-06-2025,P005,80.75,TRUE,879,FALSE
09-06-2025,P005,99.98,FALSE,674,FALSE
10-06-2025,P005,96.17,FALSE,669,FALSE
11-06-2025,P005,97.8,FALSE,670,FALSE
12-06-2025,P005,95.4,FALSE,4803,TRUE
13-06-2025,P005,93.71,FALSE,863,FALSE
14-06-2025,P005,92.09,FALSE,439,FALSE
15-06-2025,P005,93.39,FALSE,812,FALSE
16-06-2025,P005,94.49,FALSE,627,FALSE
17-06-2025,P005,95.19,FALSE,748,FALSE
18-06-2025,P005,79.28,TRUE,1355,FALSE
19-06-2025,P005,94.02,FALSE,735,FALSE
20-06-2025,P005,93.93,FALSE,977,FALSE
21-06-2025,P005,98.25,FALSE,909,FALSE
22-06-2025,P005,96.56,FALSE,563,FALSE
23-06-2025,P005,88.04,TRUE,1104,FALSE
24-06-2025,P005,91.18,FALSE,727,FALSE
25-06-2025,P005,89.74,FALSE,1113,FALSE
26-06-2025,P005,89.04,FALSE,255,TRUE
27-06-2025,P005,74.24,TRUE,1214,FALSE
28-06-2025,P005,90.18,FALSE,739,FALSE
29-06-2025,P005,85.25,TRUE,1364,FALSE
30-06-2025,P005,89.88,FALSE,761,FALSE
01-07-2025,P005,89.43,FALSE,913,FALSE
02-07-2025,P005,87.54,FALSE,2915,TRUE
03-07-2025,P005,73.16,TRUE,1222,FALSE
